file_name,emiten_code,year,status,error_message,total_pages,text_pages,image_pages,ocr_pages,direct_extract_pages,total_extracted_chars,ocr_input_tokens,ocr_output_tokens,ocr_estimated_cost_usd,processing_time_seconds,timestamp_processed,note
TOTO_2024.pdf,TOTO,2024,success,,373,364,9,9,364,953645,10161,1462,0.00473325,52.16,2026-03-17T04:01:36.809133,
TOWR_2024.pdf,TOWR,2024,success,,583,574,9,9,574,1953792,10161,1516,0.00481425,57.7,2026-03-17T04:01:42.352638,
TRIN_2023.pdf,TRIN,2023,success,,372,364,8,8,364,1104534,9032,1442,0.004421,51.51,2026-03-17T04:02:28.320125,
TOWR_2022.pdf,TOWR,2022,success,,478,461,17,17,461,1518988,19193,1815,0.00752075,108.33,2026-03-17T04:02:32.980808,
TRIN_2022.pdf,TRIN,2022,success,,431,404,27,27,404,1159413,30483,1404,0.00972675,155.64,2026-03-17T04:03:33.606222,
TRJA_2023.pdf,TRJA,2023,success,,426,407,19,19,407,1432076,21451,8078,0.01747975,124.68,2026-03-17T04:04:37.836363,
TRIN_2024.pdf,TRIN,2024,success,,384,355,29,29,355,1075744,32729,1713,0.01075175,178.16,2026-03-17T04:04:40.511574,
TRJA_2024.pdf,TRJA,2024,success,,225,211,14,14,211,684998,15806,5160,0.0116915,81.44,2026-03-17T04:04:55.043249,
TRJA_2022.pdf,TRJA,2022,success,,484,456,28,28,456,1405129,31612,2581,0.0117745,149.81,2026-03-17T04:04:58.128172,
TRON_2024.pdf,TRON,2024,success,,287,270,17,17,270,815886,19193,3303,0.00975275,89.95,2026-03-17T04:06:24.993690,
TRON_2022.pdf,TRON,2022,success,,280,254,26,26,254,984034,29354,7509,0.018602,163.32,2026-03-17T04:07:21.161829,
TRON_2023.pdf,TRON,2023,success,,289,261,28,28,261,908391,31612,6706,0.017962,167.36,2026-03-17T04:07:27.946462,
TRUE_2022.pdf,TRUE,2022,success,,269,240,29,29,240,665156,32741,5707,0.01674575,208.74,2026-03-17T04:08:26.868909,
TRUK_2022.pdf,TRUK,2022,success,,197,178,19,19,178,575589,21451,6444,0.01502875,109.59,2026-03-17T04:09:17.541825,
TRUE_2024.pdf,TRUE,2024,success,,274,246,28,28,246,704692,31600,611,0.0088165,149.92,2026-03-17T04:09:51.263170,
TRUK_2024.pdf,TRUK,2024,success,,217,207,10,10,207,684597,11290,1005,0.00433,49.71,2026-03-17T04:10:07.252043,
TRUE_2023.pdf,TRUE,2023,success,,259,221,38,38,221,657630,42902,8552,0.0235535,228.72,2026-03-17T04:10:13.716634,
TRUK_2023.pdf,TRUK,2023,success,,219,200,19,19,200,636302,21501,7172,0.01613325,117.36,2026-03-17T04:10:24.231054,
TSPC_2022.pdf,TSPC,2022,success,,121,118,3,3,118,783402,3387,3279,0.00576525,37.45,2026-03-17T04:10:28.713238,
TSPC_2024.pdf,TSPC,2024,success,,124,121,3,3,121,829584,3387,3353,0.00587625,27.28,2026-03-17T04:10:41.002127,
TSPC_2023.pdf,TSPC,2023,success,,120,116,4,4,116,802822,4516,5106,0.008788,46.75,2026-03-17T04:10:53.999107,
UANG_2023.pdf,UANG,2023,success,,180,165,15,15,165,589468,16935,294,0.00467475,72.22,2026-03-17T04:11:40.933993,
UANG_2022.pdf,UANG,2022,success,,196,180,16,16,180,639790,18064,1301,0.0064675,86.77,2026-03-17T04:11:51.000750,
UNTR_2022.pdf,UNTR,2022,success,,484,466,18,18,466,1430499,20322,7164,0.0158265,102.86,2026-03-17T04:12:36.978415,
UANG_2024.pdf,UANG,2024,success,,198,176,22,22,176,660072,24838,6127,0.0154,134.34,2026-03-17T04:12:55.342557,
UNTR_2024.pdf,UNTR,2024,success,,491,474,17,17,474,1506755,19193,7044,0.01536425,101.89,2026-03-17T04:13:32.896796,
UNTR_2023.pdf,UNTR,2023,success,,528,506,22,22,506,1540986,24838,7697,0.017755,129.49,2026-03-17T04:13:50.421286,
UVCR_2023.pdf,UVCR,2023,success,,419,419,0,0,419,1106761,0,0,0.0,5.45,2026-03-17T04:13:55.867730,
URBN_2022.pdf,URBN,2022,success,,222,202,20,20,202,686083,22580,6710,0.01571,143.58,2026-03-17T04:15:00.562394,
UVCR_2022.pdf,UVCR,2022,success,,363,346,17,17,346,1080180,19193,1693,0.00733775,89.1,2026-03-17T04:15:01.996564,
VAST_2023.pdf,VAST,2023,success,,248,245,3,3,245,818485,3387,251,0.00122325,15.21,2026-03-17T04:15:17.555173,
VAST_2024.pdf,VAST,2024,success,,308,306,2,2,306,904764,2258,116,0.0007385,16.64,2026-03-17T04:15:34.193425,
UVCR_2024.pdf,UVCR,2024,success,,320,305,15,15,305,955935,16935,5442,0.01239675,98.64,2026-03-17T04:15:34.506215,
URBN_2023.pdf,URBN,2023,success,,222,194,28,28,194,671163,31612,6651,0.0178795,171.69,2026-03-17T04:15:47.032374,
VAST_2022.pdf,VAST,2022,success,,172,164,8,8,164,789918,9042,5425,0.010398,68.51,2026-03-17T04:16:09.069984,
VOKS_2022.pdf,VOKS,2022,success,,323,311,12,12,311,1004815,13548,9031,0.0169335,96.72,2026-03-17T04:17:11.389693,
VOKS_2024.pdf,VOKS,2024,success,,357,339,18,18,339,1162764,20322,10339,0.020589,100.76,2026-03-17T04:17:49.835283,
VOKS_2023.pdf,VOKS,2023,success,,329,297,32,32,297,1084844,36104,12291,0.0274625,181.94,2026-03-17T04:18:48.972863,
VISI_2024.pdf,VISI,2024,success,,216,169,47,47,169,568498,53063,10989,0.02974925,235.84,2026-03-17T04:19:30.060761,
AALI_2022.pdf,AALI,2022,success,,234,214,20,0,234,768626,0,0,0.0,8.09,2026-03-18T15:33:40.099778,large_doc_pymupdf_only
AALI_2023.pdf,AALI,2023,success,,256,233,23,0,256,807393,0,0,0.0,11.28,2026-03-18T15:33:43.283215,large_doc_pymupdf_only
AALI_2024.pdf,AALI,2024,success,,258,258,0,0,258,879779,0,0,0.0,15.28,2026-03-18T15:33:47.287595,large_doc_pymupdf_only
AADI_2024.pdf,AADI,2024,success,,502,472,30,0,502,1631301,0,0,0.0,25.77,2026-03-18T15:33:57.775455,large_doc_pymupdf_only
ABBA_2023.pdf,ABBA,2023,success,,299,263,36,0,299,975109,0,0,0.0,21.42,2026-03-18T15:34:05.104493,large_doc_pymupdf_only
ABBA_2024.pdf,ABBA,2024,success,,338,318,20,0,338,1089556,0,0,0.0,19.23,2026-03-18T15:34:06.775293,large_doc_pymupdf_only
ABBA_2022.pdf,ABBA,2022,success,,305,271,34,0,305,1041988,0,0,0.0,27.89,2026-03-18T15:34:08.275520,large_doc_pymupdf_only
ABDA_2022.pdf,ABDA,2022,success,,317,308,9,0,317,1107376,0,0,0.0,12.54,2026-03-18T15:34:10.451137,large_doc_pymupdf_only
ABDA_2023.pdf,ABDA,2023,success,,350,345,5,0,350,1094748,0,0,0.0,12.2,2026-03-18T15:34:17.541143,large_doc_pymupdf_only
ABDA_2024.pdf,ABDA,2024,success,,327,322,5,0,327,1008035,0,0,0.0,10.65,2026-03-18T15:34:17.673474,large_doc_pymupdf_only
ACES_2022.pdf,ACES,2022,success,,258,233,25,0,258,627415,0,0,0.0,12.88,2026-03-18T15:34:30.854642,large_doc_pymupdf_only
ABMM_2022.pdf,ABMM,2022,success,,551,541,10,0,551,1933173,0,0,0.0,22.78,2026-03-18T15:34:31.265249,large_doc_pymupdf_only
ABMM_2023.pdf,ABMM,2023,success,,628,603,25,0,628,2109949,0,0,0.0,27.99,2026-03-18T15:34:38.576788,large_doc_pymupdf_only
ACES_2024.pdf,ACES,2024,success,,298,274,24,0,298,888610,0,0,0.0,14.44,2026-03-18T15:34:45.851683,large_doc_pymupdf_only
ACRO_2023.pdf,ACRO,2023,success,,273,258,15,0,273,785303,0,0,0.0,10.98,2026-03-18T15:34:49.669824,large_doc_pymupdf_only
ACES_2023.pdf,ACES,2023,success,,288,258,30,0,288,849423,0,0,0.0,18.97,2026-03-18T15:34:50.155243,large_doc_pymupdf_only
ABMM_2024.pdf,ABMM,2024,success,,619,594,25,0,619,1878323,0,0,0.0,40.71,2026-03-18T15:34:58.469791,large_doc_pymupdf_only
ACRO_2024.pdf,ACRO,2024,success,,321,305,16,0,321,878566,0,0,0.0,13.51,2026-03-18T15:34:59.510781,large_doc_pymupdf_only
ACST_2022.pdf,ACST,2022,success,,318,302,16,0,318,942311,0,0,0.0,12.74,2026-03-18T15:35:02.578034,large_doc_pymupdf_only
ACST_2023.pdf,ACST,2023,success,,370,349,21,0,370,1098987,0,0,0.0,21.44,2026-03-18T15:35:11.747259,large_doc_pymupdf_only
ADES_2023.pdf,ADES,2023,success,,185,171,14,0,185,602494,0,0,0.0,9.76,2026-03-18T15:35:12.647508,large_doc_pymupdf_only
ADES_2022.pdf,ADES,2022,success,,181,172,9,0,181,596351,0,0,0.0,13.14,2026-03-18T15:35:13.035309,large_doc_pymupdf_only
ADCP_2023.pdf,ADCP,2023,success,,443,416,27,0,443,1314214,0,0,0.0,20.24,2026-03-18T15:35:18.813941,large_doc_pymupdf_only
ADES_2024.pdf,ADES,2024,success,,186,171,15,0,186,602391,0,0,0.0,8.29,2026-03-18T15:35:20.193154,large_doc_pymupdf_only
ADHI_2022.pdf,ADHI,2022,success,,850,822,28,0,850,2785564,0,0,0.0,31.72,2026-03-18T15:35:44.582933,large_doc_pymupdf_only
ADMF_2022.pdf,ADMF,2022,success,,711,596,115,0,711,1817098,0,0,0.0,25.23,2026-03-18T15:35:45.482588,large_doc_pymupdf_only
ADHI_2023.pdf,ADHI,2023,success,,902,877,25,0,902,3167645,0,0,0.0,34.0,2026-03-18T15:35:47.389206,large_doc_pymupdf_only
ADHI_2024.pdf,ADHI,2024,success,,774,752,22,0,774,2881543,0,0,0.0,33.16,2026-03-18T15:35:52.254224,large_doc_pymupdf_only
ADMG_2022.pdf,ADMG,2022,success,,262,247,15,0,262,922330,0,0,0.0,15.31,2026-03-18T15:36:02.971655,large_doc_pymupdf_only
ADMF_2024.pdf,ADMF,2024,success,,604,584,20,0,604,1831961,0,0,0.0,22.94,2026-03-18T15:36:08.548445,large_doc_pymupdf_only
ADMG_2023.pdf,ADMG,2023,success,,266,248,18,0,266,908409,0,0,0.0,16.53,2026-03-18T15:36:08.902421,large_doc_pymupdf_only
ADMF_2023.pdf,ADMF,2023,success,,670,653,17,0,670,1968419,0,0,0.0,25.65,2026-03-18T15:36:10.314908,large_doc_pymupdf_only
ADMG_2024.pdf,ADMG,2024,success,,267,246,21,0,267,919548,0,0,0.0,13.54,2026-03-18T15:36:16.931342,large_doc_pymupdf_only
ADMR_2022.pdf,ADMR,2022,success,,370,344,26,0,370,1175189,0,0,0.0,16.14,2026-03-18T15:36:24.969028,large_doc_pymupdf_only
ADMR_2023.pdf,ADMR,2023,success,,399,396,3,0,399,1360587,0,0,0.0,16.86,2026-03-18T15:36:26.227261,large_doc_pymupdf_only
ADMR_2024.pdf,ADMR,2024,success,,430,422,8,0,430,1429532,0,0,0.0,21.93,2026-03-18T15:36:32.517962,large_doc_pymupdf_only
ADRO_2022.pdf,ADRO,2022,success,,504,487,17,0,504,1755622,0,0,0.0,21.78,2026-03-18T15:36:39.097964,large_doc_pymupdf_only
AGAR_2024.pdf,AGAR,2024,success,,157,149,8,0,157,386238,0,0,0.0,6.78,2026-03-18T15:36:39.515216,large_doc_pymupdf_only
ADRO_2024.pdf,ADRO,2024,success,,582,561,21,0,582,1867715,0,0,0.0,25.95,2026-03-18T15:36:52.308574,large_doc_pymupdf_only
ADRO_2023.pdf,ADRO,2023,success,,536,519,17,0,536,1861254,0,0,0.0,32.08,2026-03-18T15:36:57.134706,large_doc_pymupdf_only
AGII_2022.pdf,AGII,2022,success,,436,411,25,0,436,1437229,0,0,0.0,20.09,2026-03-18T15:36:59.288498,large_doc_pymupdf_only
AGII_2023.pdf,AGII,2023,success,,446,426,20,0,446,1413187,0,0,0.0,24.44,2026-03-18T15:37:04.244018,large_doc_pymupdf_only
AGII_2024.pdf,AGII,2024,success,,460,438,22,0,460,1625720,0,0,0.0,20.48,2026-03-18T15:37:13.015123,large_doc_pymupdf_only
AGRS_2022.pdf,AGRS,2022,success,,368,359,9,0,368,1345946,0,0,0.0,18.49,2026-03-18T15:37:23.174963,large_doc_pymupdf_only
AGRO_2022.pdf,AGRO,2022,success,,890,884,6,0,890,2627221,0,0,0.0,32.1,2026-03-18T15:37:29.364004,large_doc_pymupdf_only
AGRS_2023.pdf,AGRS,2023,success,,404,382,22,0,404,1395606,0,0,0.0,20.14,2026-03-18T15:37:33.503750,large_doc_pymupdf_only
AHAP_2022.pdf,AHAP,2022,success,,110,105,5,0,110,625913,0,0,0.0,10.05,2026-03-18T15:37:39.569839,large_doc_pymupdf_only
AGRO_2023.pdf,AGRO,2023,success,,856,843,13,0,856,2924484,0,0,0.0,40.29,2026-03-18T15:37:39.843995,large_doc_pymupdf_only
AHAP_2023.pdf,AHAP,2023,success,,226,208,18,0,226,612808,0,0,0.0,8.23,2026-03-18T15:37:41.986746,large_doc_pymupdf_only
AGRS_2024.pdf,AGRS,2024,success,,459,441,18,0,459,1629181,0,0,0.0,18.74,2026-03-18T15:37:42.126345,large_doc_pymupdf_only
AHAP_2024.pdf,AHAP,2024,success,,238,225,13,0,238,627855,0,0,0.0,8.72,2026-03-18T15:37:50.885955,large_doc_pymupdf_only
AIMS_2023.pdf,AIMS,2023,success,,254,227,27,0,254,684028,0,0,0.0,10.57,2026-03-18T15:37:52.739953,large_doc_pymupdf_only
AISA_2022.pdf,AISA,2022,success,,352,348,4,0,352,1069737,0,0,0.0,15.37,2026-03-18T15:37:57.543045,large_doc_pymupdf_only
AISA_2023.pdf,AISA,2023,success,,358,355,3,0,358,985530,0,0,0.0,15.9,2026-03-18T15:37:58.067791,large_doc_pymupdf_only
AKKU_2022.pdf,AKKU,2022,success,,200,183,17,0,200,568636,0,0,0.0,13.62,2026-03-18T15:38:06.592905,large_doc_pymupdf_only
AISA_2024.pdf,AISA,2024,success,,306,294,12,0,306,877164,0,0,0.0,15.75,2026-03-18T15:38:06.860009,large_doc_pymupdf_only
AKKU_2023.pdf,AKKU,2023,success,,140,124,16,0,140,478395,0,0,0.0,9.62,2026-03-18T15:38:07.571205,large_doc_pymupdf_only
AKKU_2024.pdf,AKKU,2024,success,,140,124,16,0,140,478395,0,0,0.0,9.51,2026-03-18T15:38:08.180234,large_doc_pymupdf_only
AKPI_2022.pdf,AKPI,2022,success,,256,233,23,0,256,780420,0,0,0.0,11.59,2026-03-18T15:38:18.446548,large_doc_pymupdf_only
AKPI_2023.pdf,AKPI,2023,success,,255,224,31,0,255,701019,0,0,0.0,12.32,2026-03-18T15:38:19.315079,large_doc_pymupdf_only
AKRA_2022.pdf,AKRA,2022,success,,534,515,19,0,534,1767735,0,0,0.0,20.16,2026-03-18T15:38:28.483003,large_doc_pymupdf_only
AKPI_2024.pdf,AKPI,2024,success,,3,3,0,3,0,8636,3387,1976,0.00381075,25.97,2026-03-18T15:38:33.888456,
AKRA_2023.pdf,AKRA,2023,success,,451,427,24,0,451,1248582,0,0,0.0,15.61,2026-03-18T15:38:34.130144,large_doc_pymupdf_only
AKRA_2024.pdf,AKRA,2024,success,,446,417,29,0,446,1239381,0,0,0.0,19.27,2026-03-18T15:38:38.686234,large_doc_pymupdf_only
AKSI_2022.pdf,AKSI,2022,success,,159,150,9,0,159,576164,0,0,0.0,12.48,2026-03-18T15:38:41.164839,large_doc_pymupdf_only
AKSI_2023.pdf,AKSI,2023,success,,183,174,9,0,183,595022,0,0,0.0,16.08,2026-03-18T15:38:50.162084,large_doc_pymupdf_only
ALDO_2022.pdf,ALDO,2022,success,,284,268,16,0,284,977982,0,0,0.0,15.12,2026-03-18T15:38:54.029428,large_doc_pymupdf_only
AKSI_2024.pdf,AKSI,2024,success,,214,212,2,0,214,786011,0,0,0.0,20.28,2026-03-18T15:38:54.838774,large_doc_pymupdf_only
ALDO_2023.pdf,ALDO,2023,success,,282,272,10,0,282,1010977,0,0,0.0,13.87,2026-03-18T15:38:55.138995,large_doc_pymupdf_only
ALDO_2024.pdf,ALDO,2024,success,,332,318,14,0,332,1178932,0,0,0.0,17.81,2026-03-18T15:39:08.252375,large_doc_pymupdf_only
ALII_2023.pdf,ALII,2023,success,,284,267,17,0,284,878403,0,0,0.0,14.69,2026-03-18T15:39:09.011683,large_doc_pymupdf_only
ALKA_2022.pdf,ALKA,2022,success,,227,216,11,0,227,581821,0,0,0.0,18.33,2026-03-18T15:39:13.795367,large_doc_pymupdf_only
ALII_2024.pdf,ALII,2024,success,,323,302,21,0,323,1088665,0,0,0.0,23.43,2026-03-18T15:39:18.477150,large_doc_pymupdf_only
ALKA_2023.pdf,ALKA,2023,success,,221,212,9,0,221,578656,0,0,0.0,19.73,2026-03-18T15:39:28.126556,large_doc_pymupdf_only
ALKA_2024.pdf,ALKA,2024,success,,237,227,10,0,237,615703,0,0,0.0,19.38,2026-03-18T15:39:28.566316,large_doc_pymupdf_only
ALMI_2023.pdf,ALMI,2023,success,,114,95,19,0,114,308631,0,0,0.0,10.28,2026-03-18T15:39:29.129386,large_doc_pymupdf_only
ALMI_2022.pdf,ALMI,2022,success,,141,102,39,0,141,341134,0,0,0.0,22.38,2026-03-18T15:39:36.595492,large_doc_pymupdf_only
ALTO_2023.pdf,ALTO,2023,success,,120,109,11,0,120,345016,0,0,0.0,7.78,2026-03-18T15:39:37.228153,large_doc_pymupdf_only
ALTO_2022.pdf,ALTO,2022,success,,123,108,15,0,123,353704,0,0,0.0,9.09,2026-03-18T15:39:37.902323,large_doc_pymupdf_only
ALMI_2024.pdf,ALMI,2024,success,,163,95,68,0,163,316519,0,0,0.0,18.37,2026-03-18T15:39:46.627723,large_doc_pymupdf_only
AMAG_2022.pdf,AMAG,2022,success,,286,261,25,0,286,897068,0,0,0.0,21.24,2026-03-18T15:39:58.113496,large_doc_pymupdf_only
AMAG_2024.pdf,AMAG,2024,success,,308,293,15,0,308,1012767,0,0,0.0,20.46,2026-03-18T15:39:58.683982,large_doc_pymupdf_only
AMAN_2022.pdf,AMAN,2022,success,,239,223,16,0,239,826959,0,0,0.0,32.95,2026-03-18T15:40:20.276580,large_doc_pymupdf_only
AMAG_2023.pdf,AMAG,2023,success,,288,169,119,0,288,569270,0,0,0.0,43.15,2026-03-18T15:40:20.516282,large_doc_pymupdf_only
AMAN_2023.pdf,AMAN,2023,success,,247,229,18,0,247,905993,0,0,0.0,28.65,2026-03-18T15:40:27.066722,large_doc_pymupdf_only
AMAN_2024.pdf,AMAN,2024,success,,292,282,10,0,292,968885,0,0,0.0,30.44,2026-03-18T15:40:29.606067,large_doc_pymupdf_only
AMAR_2023.pdf,AMAR,2023,success,,589,578,11,0,589,1656148,0,0,0.0,20.03,2026-03-18T15:40:40.658786,large_doc_pymupdf_only
AMFG_2022.pdf,AMFG,2022,success,,194,178,16,0,194,587742,0,0,0.0,12.24,2026-03-18T15:40:41.907620,large_doc_pymupdf_only
AMAR_2022.pdf,AMAR,2022,success,,556,549,7,0,556,1654139,0,0,0.0,24.2,2026-03-18T15:40:44.631147,large_doc_pymupdf_only
AMAR_2024.pdf,AMAR,2024,success,,624,603,21,0,624,1740683,0,0,0.0,19.51,2026-03-18T15:40:46.802402,large_doc_pymupdf_only
AMFG_2024.pdf,AMFG,2024,success,,214,194,20,0,214,636952,0,0,0.0,14.45,2026-03-18T15:40:56.591554,large_doc_pymupdf_only
AMFG_2023.pdf,AMFG,2023,success,,201,192,9,0,201,661322,0,0,0.0,16.76,2026-03-18T15:40:57.580443,large_doc_pymupdf_only
AMIN_2022.pdf,AMIN,2022,success,,334,316,18,0,334,1039874,0,0,0.0,16.99,2026-03-18T15:41:01.930274,large_doc_pymupdf_only
AMIN_2023.pdf,AMIN,2023,success,,340,332,8,0,340,1071555,0,0,0.0,18.79,2026-03-18T15:41:05.923347,large_doc_pymupdf_only
AMMN_2024.pdf,AMMN,2024,success,,315,308,7,0,315,1134312,0,0,0.0,14.94,2026-03-18T15:41:12.800509,large_doc_pymupdf_only
AMMN_2023.pdf,AMMN,2023,success,,322,305,17,0,322,1056679,0,0,0.0,16.3,2026-03-18T15:41:12.979807,large_doc_pymupdf_only
AMMS_2023.pdf,AMMS,2023,success,,166,154,12,0,166,397961,0,0,0.0,11.32,2026-03-18T15:41:17.323430,large_doc_pymupdf_only
AMOR_2022.pdf,AMOR,2022,success,,271,258,13,0,271,887077,0,0,0.0,12.12,2026-03-18T15:41:25.345836,large_doc_pymupdf_only
AMMS_2024.pdf,AMMS,2024,success,,200,181,19,0,200,541580,0,0,0.0,12.5,2026-03-18T15:41:25.569279,large_doc_pymupdf_only
AMMS_2022.pdf,AMMS,2022,success,,126,102,24,0,126,353337,0,0,0.0,23.83,2026-03-18T15:41:26.007184,large_doc_pymupdf_only
